ip,action_method,action_path,score,recon_correlated,history_len,long_history_len,decision
97.208.37.185,POST,/products/2/stock,60,f,2,2,BLOQUEADO
97.208.37.185,POST,/products/2/stock,60,f,3,3,BLOQUEADO
97.208.37.185,POST,/products/2/stock,110,f,4,4,BLOQUEADO
77.36.181.214,GET,/products/,0,f,1,1,NORMAL
77.36.181.214,GET,/products/17,0,f,2,2,NORMAL
77.36.181.214,POST,/products/17/stock,0,f,3,3,NORMAL
77.36.181.214,GET,/products/,0,f,4,4,NORMAL
17.58.82.175,GET,/products/,0,f,1,1,NORMAL
17.58.82.175,GET,/products/12,0,f,2,2,NORMAL
17.58.82.175,POST,/products/12/stock,0,f,3,3,NORMAL
17.58.82.175,GET,/products/,0,f,4,4,NORMAL
56.187.34.228,GET,/products/,0,f,1,1,NORMAL
56.187.34.228,GET,/products/11,0,f,2,2,NORMAL
56.187.34.228,POST,/products/11/stock,0,f,3,3,NORMAL
56.187.34.228,GET,/products/,0,f,4,4,NORMAL
65.12.210.14,GET,/products/1,0,f,1,1,NORMAL
65.12.210.14,GET,/products/15,0,f,2,2,NORMAL
65.12.210.14,GET,/products/9,0,f,3,3,NORMAL
65.12.210.14,GET,/products/12,0,f,4,4,NORMAL
65.12.210.14,GET,/products/12,0,f,5,5,NORMAL
65.12.210.14,GET,/products/5,0,f,6,6,NORMAL
65.12.210.14,GET,/products/9,0,f,7,7,NORMAL
65.12.210.14,GET,/products/19,0,f,8,8,NORMAL
65.12.210.14,GET,/products/10,0,f,9,9,NORMAL
65.12.210.14,GET,/products/17,0,f,10,10,NORMAL
65.12.210.14,GET,/products/3,0,f,11,11,NORMAL
65.12.210.14,GET,/products/10,0,f,12,12,NORMAL
65.12.210.14,GET,/products/18,0,f,13,13,NORMAL
65.12.210.14,GET,/products/19,0,f,14,14,NORMAL
65.12.210.14,GET,/products/4,0,f,15,15,NORMAL
32.52.35.2,GET,/products/,0,f,1,1,NORMAL
32.52.35.2,POST,/products/9/stock,60,f,2,2,BLOQUEADO
83.96.114.110,GET,/products/,0,f,1,1,NORMAL
83.96.114.110,POST,/products/17/stock,60,f,2,2,BLOQUEADO
12.23.74.115,POST,/products/18/stock,60,f,1,1,BLOQUEADO
12.23.74.115,POST,/products/18/stock,60,f,2,2,BLOQUEADO
12.23.74.115,POST,/products/18/stock,60,f,3,3,BLOQUEADO
12.23.74.115,POST,/products/18/stock,110,f,4,4,BLOQUEADO
12.23.74.115,POST,/products/18/stock,150,f,5,5,BLOQUEADO
15.187.198.59,GET,/products/,0,f,1,1,NORMAL
15.187.198.59,POST,/products/12/stock,60,f,2,2,BLOQUEADO
94.55.148.167,POST,/products/19/stock,60,f,1,1,BLOQUEADO
94.55.148.167,POST,/products/19/stock,60,f,2,2,BLOQUEADO
94.55.148.167,POST,/products/19/stock,60,f,3,3,BLOQUEADO
94.55.148.167,POST,/products/19/stock,110,f,4,4,BLOQUEADO
94.55.148.167,POST,/products/19/stock,150,f,5,5,BLOQUEADO
94.55.148.167,POST,/products/19/stock,150,f,6,6,BLOQUEADO
63.241.167.14,GET,/products/,0,f,1,1,NORMAL
63.241.167.14,POST,/products/11/stock,60,f,2,2,BLOQUEADO
42.121.248.35,GET,/products/,0,f,1,1,NORMAL
42.121.248.35,POST,/products/14/stock,60,f,2,2,BLOQUEADO
55.210.67.128,POST,/products/10/stock,60,f,1,1,BLOQUEADO
55.210.67.128,POST,/products/10/stock,60,f,2,2,BLOQUEADO
55.210.67.128,POST,/products/10/stock,60,f,3,3,BLOQUEADO
55.210.67.128,POST,/products/10/stock,110,f,4,4,BLOQUEADO
55.210.67.128,POST,/products/10/stock,150,f,5,5,BLOQUEADO
55.210.67.128,POST,/products/10/stock,150,f,6,6,BLOQUEADO
22.126.176.243,GET,/products/,0,f,1,1,NORMAL
22.126.176.243,GET,/products/17,0,f,2,2,NORMAL
22.126.176.243,POST,/products/17/stock,0,f,3,3,NORMAL
22.126.176.243,GET,/products/,0,f,4,4,NORMAL
43.79.131.46,GET,/products/,0,f,1,1,NORMAL
43.79.131.46,POST,/products/1/stock,60,f,2,2,BLOQUEADO
42.203.119.115,GET,/products/,0,f,1,1,NORMAL
42.203.119.115,POST,/products/8/stock,60,f,2,2,BLOQUEADO
80.173.231.98,GET,/products/,0,f,1,1,NORMAL
80.173.231.98,POST,/products/12/stock,60,f,2,2,BLOQUEADO
41.14.142.123,GET,/products/,0,f,1,1,NORMAL
41.14.142.123,POST,/products/17/stock,60,f,2,2,BLOQUEADO
91.234.155.8,GET,/products/3,0,f,1,1,NORMAL
91.234.155.8,GET,/products/3,0,f,2,2,NORMAL
91.234.155.8,GET,/products/3,0,f,3,3,NORMAL
91.234.155.8,GET,/products/3,50,f,4,4,SOSPECHOSO
91.234.155.8,GET,/products/3,150,t,5,5,BLOQUEADO
12.69.131.106,GET,/products/,0,f,1,1,NORMAL
78.203.128.221,GET,/products/10,0,f,1,1,NORMAL
78.203.128.221,GET,/products/19,0,f,2,2,NORMAL
78.203.128.221,GET,/products/19,0,f,3,3,NORMAL
78.203.128.221,GET,/products/8,0,f,4,4,NORMAL
78.203.128.221,GET,/products/5,0,f,5,5,NORMAL
78.203.128.221,GET,/products/1,0,f,6,6,NORMAL
78.203.128.221,GET,/products/12,0,f,7,7,NORMAL
78.203.128.221,GET,/products/5,0,f,8,8,NORMAL
78.203.128.221,GET,/products/1,0,f,9,9,NORMAL
78.203.128.221,GET,/products/9,0,f,10,10,NORMAL
78.203.128.221,GET,/products/16,0,f,11,11,NORMAL
78.203.128.221,GET,/products/2,0,f,12,12,NORMAL
78.203.128.221,GET,/products/8,0,f,13,13,NORMAL
78.203.128.221,GET,/products/8,0,f,14,14,NORMAL
78.203.128.221,GET,/products/11,0,f,15,15,NORMAL
192.168.143.2,GET,/docs,50,f,9,9,NORMAL
192.168.143.2,POST,/users/login,0,f,10,10,NORMAL
192.168.143.2,POST,/users/login,50,f,11,11,SOSPECHOSO
192.168.143.2,POST,/users/register,0,f,12,12,NORMAL
192.168.143.2,POST,/users/register,50,f,13,13,SOSPECHOSO
192.168.143.2,POST,/users/register,50,f,14,14,SOSPECHOSO
192.168.143.2,POST,/users/register,50,f,15,15,SOSPECHOSO
192.168.143.2,POST,/users/login,50,f,16,16,SOSPECHOSO
192.168.143.2,POST,/users/login,50,f,17,17,SOSPECHOSO
192.168.143.2,GET,/products/,0,f,1,1,NORMAL
192.168.143.2,POST,/auth/login,0,f,1,1,NORMAL
192.168.143.2,POST,/auth/login,0,f,2,2,NORMAL
192.168.143.2,GET,/products/1,0,f,3,3,NORMAL
192.168.143.2,GET,/products,0,f,4,4,NORMAL
192.168.143.2,POST,/auth/login,0,f,5,5,NORMAL
192.168.143.2,GET,/etc/passwd,0,f,6,6,NORMAL
192.168.143.2,GET,/products,0,f,7,7,NORMAL
192.168.143.2,GET,/etc/passwd,0,f,8,8,NORMAL
192.168.143.2,GET,/products/1,0,f,9,9,NORMAL
192.168.143.2,GET,/products/1,0,f,10,10,NORMAL
192.168.143.2,GET,/products/1,150,t,11,11,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,12,12,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,13,13,BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,14,14,NORMAL
192.168.143.2,GET,/products,0,f,15,15,NORMAL
192.168.143.2,GET,/products/1,0,f,16,16,NORMAL
192.168.143.2,GET,/products/1,0,f,17,17,NORMAL
192.168.143.2,GET,/products,150,t,18,18,BLOQUEADO
192.168.143.2,GET,/products,150,t,19,19,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,20,BLOQUEADO
192.168.143.2,GET,/admin,0,f,20,21,NORMAL
192.168.143.2,GET,/products,0,f,20,22,NORMAL
192.168.143.2,GET,/admin,0,f,20,23,NORMAL
192.168.143.2,GET,/products,150,t,20,24,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,25,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,26,NORMAL
192.168.143.2,GET,/products/1,150,t,20,27,BLOQUEADO
192.168.143.2,POST,/auth/login,0,f,20,28,NORMAL
192.168.143.2,POST,/auth/login,150,t,20,29,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,30,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,31,BLOQUEADO
192.168.143.2,GET,/products,0,f,20,32,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,33,NORMAL
192.168.143.2,POST,/auth/login,150,t,20,34,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,35,NORMAL
192.168.143.2,GET,/products,150,t,20,38,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,39,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,40,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,41,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,42,BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,43,NORMAL
192.168.143.2,GET,/products,0,f,20,44,NORMAL
192.168.143.2,GET,/products,150,t,20,45,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,46,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,47,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,48,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,49,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,50,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,51,BLOQUEADO
192.168.143.2,POST,/auth/login,0,f,20,52,NORMAL
192.168.143.2,GET,/products,0,f,20,53,NORMAL
192.168.143.2,GET,/admin,0,f,20,54,NORMAL
192.168.143.2,GET,/products,0,f,20,55,NORMAL
192.168.143.2,GET,/admin,150,t,20,56,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,57,NORMAL
192.168.143.2,GET,/products,0,f,20,58,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,59,NORMAL
192.168.143.2,GET,/products,0,f,20,60,NORMAL
192.168.143.2,GET,/products,150,t,20,61,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,62,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,63,BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,64,NORMAL
192.168.143.2,GET,/admin,0,f,20,65,NORMAL
192.168.143.2,GET,/products,0,f,20,66,NORMAL
192.168.143.2,GET,/products,0,f,20,67,NORMAL
192.168.143.2,GET,/products,150,t,20,68,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,69,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,70,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,71,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,72,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,73,NORMAL
192.168.143.2,GET,/products,150,t,20,74,BLOQUEADO
192.168.143.2,POST,/auth/login,0,f,20,75,NORMAL
192.168.143.2,GET,/products,150,t,20,79,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,80,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,81,BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,82,NORMAL
192.168.143.2,GET,/products/1,0,f,20,83,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,84,NORMAL
192.168.143.2,GET,/products/1,0,f,20,85,NORMAL
192.168.143.2,GET,/products,0,f,20,86,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,87,NORMAL
192.168.143.2,GET,/products,0,f,20,88,NORMAL
192.168.143.2,POST,/auth/login,150,t,20,89,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,90,NORMAL
192.168.143.2,GET,/products/1,0,f,20,91,NORMAL
192.168.143.2,GET,/products,0,f,20,92,NORMAL
192.168.143.2,GET,/products/1,150,t,20,93,BLOQUEADO
192.168.143.2,POST,/auth/login,0,f,20,94,NORMAL
192.168.143.2,GET,/products,0,f,20,95,NORMAL
192.168.143.2,GET,/products/1,0,f,20,96,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,97,NORMAL
192.168.143.2,GET,/products/1,0,f,20,98,NORMAL
192.168.143.2,GET,/products/1,150,t,20,99,BLOQUEADO
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/etc/passwd,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/etc/passwd,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/etc/passwd,0,f,20,100,NORMAL
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/etc/passwd,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/admin,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/etc/passwd,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/etc/passwd,0,f,20,100,NORMAL
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/admin,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,100,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,100,NORMAL
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/etc/passwd,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/etc/passwd,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,100,NORMAL
192.168.143.2,GET,/etc/passwd,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/admin,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/etc/passwd,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/admin,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/admin,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,100,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,100,NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,100,NORMAL
192.168.143.2,GET,/products,0,f,20,100,NORMAL
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/admin,0,f,20,100,NORMAL
192.168.143.2,POST,/auth/login,0,f,20,100,NORMAL
192.168.143.2,POST,/auth/login,150,t,20,100,BLOQUEADO
192.168.143.2,GET,/products,0,f,20,100,NORMAL
